treatmentid	sampleid	Dose	Response
Vismodegib	140690	7.98	78.74
Vismodegib	140690	19.95	80.81
Vismodegib	140690	49.88	70.82
Vismodegib	140699	0.0021	111.03
Vismodegib	140699	0.00519	102.49
Vismodegib	140699	0.00998	87.88
Vismodegib	140699	0.02992	110.07
Vismodegib	140699	0.0798	115.33
Vismodegib	140699	0.1995	101.3
Vismodegib	140699	0.499	104.35
Vismodegib	140699	0.5087	84.74
Vismodegib	140699	1.5	104.84
Vismodegib	140699	3.99	86.05
Vismodegib	140699	9.98	88.51
Vismodegib	140699	24.9	79.8
Vismodegib	140743	0.0021	102.67
Vismodegib	140743	0.00519	103.8
Vismodegib	140743	0.00998	91.5
Vismodegib	140743	0.02992	107.98
Vismodegib	140743	0.0798	101.05
Vismodegib	140743	0.1995	87.33
Vismodegib	140743	0.499	97.84
Vismodegib	140743	0.5087	93.22
Vismodegib	140743	1.5	96.22
Vismodegib	140743	3.99	84.44
Vismodegib	140743	9.98	82.96
Vismodegib	140743	24.9	77.04
Vismodegib	140915	0.0021	80.33
Vismodegib	140915	0.00519	92.43
Vismodegib	140915	0.00998	104.59
Vismodegib	140915	0.02992	120.15
Vismodegib	140915	0.0798	88.61
Vismodegib	140915	0.1995	76.87
Vismodegib	140915	0.499	107.12
Vismodegib	140915	0.5087	59.28
Vismodegib	140915	1.5	86.96
Vismodegib	140915	3.99	119.67
Vismodegib	140915	9.98	89.75
Vismodegib	140915	24.9	69.17
Vismodegib	140877	0.0021	87.98
Vismodegib	140877	0.00519	95.88
Vismodegib	140877	0.00998	89.23
Vismodegib	140877	0.02992	94.95
Vismodegib	140877	0.0798	90.04
Vismodegib	140877	0.1995	87.01
Vismodegib	140877	0.499	86.14
Vismodegib	140877	0.5087	77.51
Vismodegib	140877	1.5	75.66
Vismodegib	140877	3.99	88.27
Vismodegib	140877	9.98	58.91
Vismodegib	140877	24.9	32.38
Vismodegib	140932	0.0021	97.51
Vismodegib	140932	0.00519	92.5
Vismodegib	140932	0.00998	89.08
Vismodegib	140932	0.02992	78.2
Vismodegib	140932	0.0798	77.18
Vismodegib	140932	0.1995	82.13
Vismodegib	140932	0.499	83.08
Vismodegib	140932	0.5087	101.93
Vismodegib	140932	1.5	81.45
Vismodegib	140932	3.99	80.75
Vismodegib	140932	9.98	69.25
Vismodegib	140932	24.9	54.88
Vismodegib	140972	0.0021	70.48
Vismodegib	140972	0.00519	68.78
Vismodegib	140972	0.00998	80.14
Vismodegib	140972	0.02992	95.52
Vismodegib	140972	0.0798	72.99
Vismodegib	140972	0.1995	88.11
Vismodegib	140972	0.499	91.66
Vismodegib	140972	0.5087	93.48
Vismodegib	140972	1.5	81.85
Vismodegib	140972	3.99	62.71
Vismodegib	140972	9.98	62.07
Vismodegib	140972	24.9	64.78
Vismodegib	150099	0.0021	80.26
Vismodegib	150099	0.00519	94.7
Vismodegib	150099	0.00998	84.32
Vismodegib	150099	0.02992	100.34
Vismodegib	150099	0.0798	85.97
Vismodegib	150099	0.1995	95.29
Vismodegib	150099	0.499	87.46
Vismodegib	150099	0.5087	65.77
Vismodegib	150099	1.5	84.55
Vismodegib	150099	3.99	85.88
Vismodegib	150099	9.98	77.59
Vismodegib	150099	24.9	72.84
Vismodegib	140699	0.0021	91.5
Vismodegib	140699	0.00519	119.84
Vismodegib	140699	0.00998	77
Vismodegib	140699	0.02992	89.05
Vismodegib	140699	0.0798	106.19
Vismodegib	140699	0.1995	82.68
Vismodegib	140699	0.4988	103.27
Vismodegib	140699	0.5087	86.2
Vismodegib	140699	1.496	107.32
Vismodegib	140699	3.99	89.62
Vismodegib	140699	9.975	99.08
Vismodegib	140699	24.94	83.86
Vismodegib	140743	0.0021	133.38
Vismodegib	140743	0.00519	59.3
Vismodegib	140743	0.00998	106.05
Vismodegib	140743	0.02992	92.33
Vismodegib	140743	0.0798	78.51
Vismodegib	140743	0.1995	64.99
Vismodegib	140743	0.4988	130.95
Vismodegib	140743	0.5087	97.1
Vismodegib	140743	1.496	148.73
Vismodegib	140743	3.99	81.35
Vismodegib	140743	9.975	128.3
Vismodegib	140743	24.94	100.46
Vismodegib	140786	0.002095	124.56
Vismodegib	140786	0.005187	99.93
Vismodegib	140786	0.009975	90.94
Vismodegib	140786	0.02992	80.43
Vismodegib	140786	0.0798	98.03
Vismodegib	140786	0.1995	101.25
Vismodegib	140786	0.499	131.53
Vismodegib	140786	0.5087	111.23
Vismodegib	140786	1.5	97.83
Vismodegib	140786	3.99	100.39
Vismodegib	140786	9.98	86.34
Vismodegib	140786	24.9	81.28
Vismodegib	140877	0.0021	117.19
Vismodegib	140877	0.00519	110.3
Vismodegib	140877	0.00998	90.93
Vismodegib	140877	0.02992	94.14
Vismodegib	140877	0.0798	79.76
Vismodegib	140877	0.1995	91.38
Vismodegib	140877	0.4988	89.85
Vismodegib	140877	0.5087	103.99
Vismodegib	140877	1.496	94.54
Vismodegib	140877	3.99	116.34
Vismodegib	140877	9.975	86.9
Vismodegib	140877	24.94	59.6
Vismodegib	140915	0.002095	101.01
Vismodegib	140915	0.005187	101.58
Vismodegib	140915	0.009975	83.26
Vismodegib	140915	0.02992	106.59
Vismodegib	140915	0.0798	52.71
Vismodegib	140915	0.1995	66.43
Vismodegib	140915	0.4988	72.22
Vismodegib	140915	0.5087	52.71
Vismodegib	140915	1.496	89.92
Vismodegib	140915	3.99	74.56
Vismodegib	140915	9.975	62.69
Vismodegib	140915	24.94	62.2
Vismodegib	140932	0.002095	102.95
Vismodegib	140932	0.005187	89.98
Vismodegib	140932	0.009975	107.11
Vismodegib	140932	0.02992	114.34
Vismodegib	140932	0.0798	80.24
Vismodegib	140932	0.1995	91.19
Vismodegib	140932	0.4988	79.01
Vismodegib	140932	0.5087	102.81
Vismodegib	140932	1.496	86.42
Vismodegib	140932	3.99	76.99
Vismodegib	140932	9.975	79.35
Vismodegib	140932	24.94	68.06
Vismodegib	140884	0.0021	85.18
Vismodegib	140884	0.00519	93.51
Vismodegib	140884	0.00998	97.68
Vismodegib	140884	0.02992	92.3
Vismodegib	140884	0.0798	105.38
Vismodegib	140884	0.1995	99.95
Vismodegib	140884	0.4988	96.22
Vismodegib	140884	0.5087	90.26
Vismodegib	140884	1.496	94.27
Vismodegib	140884	3.99	95.12
Vismodegib	140884	9.975	87.33
Vismodegib	140884	24.94	70.67
Vismodegib	140918	0.0021	121.17
Vismodegib	140918	0.00519	104.95
Vismodegib	140918	0.00998	97.95
Vismodegib	140918	0.02992	97.37
Vismodegib	140918	0.0798	110.21
Vismodegib	140918	0.1995	105.69
Vismodegib	140918	0.4988	122.47
Vismodegib	140918	0.5087	112.83
Vismodegib	140918	1.496	82.18
Vismodegib	140918	3.99	108.89
Vismodegib	140918	9.975	98.92
Vismodegib	140918	24.94	77.91
Vismodegib	150108	0.0021	86.34
Vismodegib	150108	0.00519	97.43
Vismodegib	150108	0.00998	62.54
Vismodegib	150108	0.02992	89.63
Vismodegib	150108	0.0798	84.3
Vismodegib	150108	0.1995	77.84
Vismodegib	150108	0.4988	66.22
Vismodegib	150108	0.5087	80.52
Vismodegib	150108	1.496	62.39
Vismodegib	150108	3.99	74.33
Vismodegib	150108	9.975	77.52
Vismodegib	150108	24.94	63.87
Vismodegib	160005	0.0021	96.38
Vismodegib	160005	0.00519	95.74
Vismodegib	160005	0.00998	111.49
Vismodegib	160005	0.02992	79.55
Vismodegib	160005	0.0798	89.49
Vismodegib	160005	0.1995	102.13
Vismodegib	160005	0.4988	109.17
Vismodegib	160005	0.5087	92.86
Vismodegib	160005	1.496	89.23
Vismodegib	160005	3.99	102.12
Vismodegib	160005	9.975	80.57
Vismodegib	160005	24.94	72.4
Rigosertib	130695	0.0021	86.341
Rigosertib	130695	0.0052	98.049
Rigosertib	130695	0.01	94.878
Rigosertib	130695	0.0299	77.561
Rigosertib	130695	0.0798	83.049
Rigosertib	130695	0.1995	77.683
Rigosertib	130695	0.4988	27.195
Rigosertib	130695	0.5087	90.488
Rigosertib	130695	1.496	14.756
Rigosertib	130695	3.99	7.805
Rigosertib	130695	9.975	10.854
Rigosertib	130695	24.94	4.146
Rigosertib	140005	0.0021	94.903
Rigosertib	140005	0.0052	74.203
Rigosertib	140005	0.01	85.217
Rigosertib	140005	0.0299	85.821
Rigosertib	140005	0.0798	98.333
Rigosertib	140005	0.1995	79.396
Rigosertib	140005	0.4988	46.304
Rigosertib	140005	0.5087	67.174
Rigosertib	140005	1.496	15.314
Rigosertib	140005	3.99	4.203
Rigosertib	140005	9.975	2.826
Rigosertib	140005	24.94	2.367
Rigosertib	140899	0.0021	93.97
Rigosertib	140899	0.00519	111.18
Rigosertib	140899	0.00998	104.75
Rigosertib	140899	0.02992	106.79
Rigosertib	140899	0.0798	114.57
Rigosertib	140899	0.1995	110.01
Rigosertib	140899	0.5087	113.69
Rigosertib	140899	0.9975	93.18
Rigosertib	140899	2.993	76.4
Rigosertib	140899	7.98	73.86
Rigosertib	140899	19.95	62.26
Rigosertib	140899	49.88	57.52
Rigosertib	140903	0.0021	95.75
Rigosertib	140903	0.00519	93.68
Rigosertib	140903	0.00998	97.39
Rigosertib	140903	0.02992	84.8
Rigosertib	140903	0.0798	91.59
Rigosertib	140903	0.1995	87.53
Rigosertib	140903	0.5087	66.69
Rigosertib	140903	0.9975	64.46
Rigosertib	140903	2.993	41.04
Rigosertib	140903	7.98	26.35
Rigosertib	140903	19.95	24.59
Rigosertib	140903	49.88	22.01
Rigosertib	150870	0.0021	88.14
Rigosertib	150870	0.00519	85.03
Rigosertib	150870	0.00998	93.1
Rigosertib	150870	0.02992	94.3
Rigosertib	150870	0.0798	83.25
Rigosertib	150870	0.1995	86.63
Rigosertib	150870	0.5087	77.32
Rigosertib	150870	0.9975	70.78
Rigosertib	150870	2.993	46.18
Rigosertib	150870	7.98	31.39
Rigosertib	150870	19.95	22.48
Rigosertib	150870	49.88	19.59
Rigosertib	150918	0.0021	103.08
Rigosertib	150918	0.00519	91.89
Rigosertib	150918	0.00998	90.46
Rigosertib	150918	0.02992	102.66
Rigosertib	150918	0.0798	114.21
Rigosertib	150918	0.1995	94.91
Rigosertib	150918	0.5087	106.16
Rigosertib	150918	0.9975	89.24
Rigosertib	150918	2.993	79.73
Rigosertib	150918	7.98	74.36
Rigosertib	150918	19.95	72.63
Rigosertib	150918	49.88	46.54
Rigosertib	151009	0.0021	109.35
Rigosertib	151009	0.00519	86.6
Rigosertib	151009	0.00998	96.39
Rigosertib	151009	0.02992	106.09
Rigosertib	151009	0.0798	102.69
Rigosertib	151009	0.1995	94.04
Rigosertib	151009	0.5087	66.16
Rigosertib	151009	0.9975	58.13
Rigosertib	151009	2.993	42.91
Rigosertib	151009	7.98	40.42
Rigosertib	151009	19.95	31.32
Rigosertib	151009	49.88	28.15
Rigosertib	151492	0.0021	73.61
Rigosertib	151492	0.00519	80.59
Rigosertib	151492	0.00998	110.64
Rigosertib	151492	0.02992	117.35
Rigosertib	151492	0.0798	97.32
Rigosertib	151492	0.1995	101.16
Rigosertib	151492	0.5087	63.86
Rigosertib	151492	0.9975	105.37
Rigosertib	151492	2.993	50.09
Rigosertib	151492	7.98	40.43
Rigosertib	151492	19.95	36.94
Rigosertib	151492	49.88	48.21
Rigosertib	151494	0.0021	58.78
Rigosertib	151494	0.00519	93.94
Rigosertib	151494	0.00998	79.95
Rigosertib	151494	0.02992	83.6
Rigosertib	151494	0.0798	76.23
Rigosertib	151494	0.1995	87.89
Rigosertib	151494	0.5087	86.16
Rigosertib	151494	0.9975	59.01
Rigosertib	151494	2.993	57.25
Rigosertib	151494	7.98	43.2
Rigosertib	151494	19.95	37.41
Rigosertib	151494	49.88	43.43
Rigosertib	160025	0.0021	113.32
Rigosertib	160025	0.00519	99.86
Rigosertib	160025	0.00998	100.9
Rigosertib	160025	0.02992	90.55
Rigosertib	160025	0.0798	97.79
Rigosertib	160025	0.1995	98.06
Rigosertib	160025	0.5087	89.78
Rigosertib	160025	0.9975	85.19
Rigosertib	160025	2.993	78.8
Rigosertib	160025	7.98	66.04
Rigosertib	160025	19.95	57.76
Rigosertib	160025	49.88	55.08
Rigosertib	160312	0.0021	93.44
Rigosertib	160312	0.00519	97.49
Rigosertib	160312	0.00998	82.24
Rigosertib	160312	0.02992	81.97
Rigosertib	160312	0.0798	81.09
Rigosertib	160312	0.1995	78.03
Rigosertib	160312	0.5087	73.3
Rigosertib	160312	0.9975	53.6
Rigosertib	160312	2.993	30.2
Rigosertib	160312	7.98	4.75
Rigosertib	160312	19.95	4.57
Rigosertib	160312	49.88	6.14
Rigosertib	160545	0.0021	104.41
Rigosertib	160545	0.00519	94.26
Rigosertib	160545	0.00998	99.1
Rigosertib	160545	0.02992	95.77
Rigosertib	160545	0.0798	92.61
Rigosertib	160545	0.1995	89.81
Rigosertib	160545	0.5087	85.69
Rigosertib	160545	0.9975	90.69
Rigosertib	160545	2.993	75.93
Rigosertib	160545	7.98	68.15
Rigosertib	160545	19.95	51.94
Rigosertib	160545	49.88	45.17
Rigosertib	160616	0.0021	93.75
Rigosertib	160616	0.00519	78.6
Rigosertib	160616	0.00998	105.99
Rigosertib	160616	0.02992	95.39
Rigosertib	160616	0.0798	96.22
Rigosertib	160616	0.1995	105.99
Rigosertib	160616	0.5087	74.33
Rigosertib	160616	0.9975	85.77
Rigosertib	160616	2.993	73.8
Rigosertib	160616	7.98	68.73
Rigosertib	160616	19.95	33.45
Rigosertib	160616	49.88	29.29
Rigosertib	160622	0.0021	118.75
Rigosertib	160622	0.00519	103.92
Rigosertib	160622	0.00998	107.16
Rigosertib	160622	0.02992	110.88
Rigosertib	160622	0.0798	94.47
Rigosertib	160622	0.1995	91.54
Rigosertib	160622	0.5087	99.64
Rigosertib	160622	0.9975	79.63
Rigosertib	160622	2.993	92.59
Rigosertib	160622	7.98	74.16
Rigosertib	160622	19.95	64.16
Rigosertib	160622	49.88	62.68
Rigosertib	160778	0.0021	99.01
Rigosertib	160778	0.00519	95.38
Rigosertib	160778	0.00998	88.54
Rigosertib	160778	0.02992	108.09
Rigosertib	160778	0.0798	106.11
Rigosertib	160778	0.1995	88.95
Rigosertib	160778	0.5087	82.49
Rigosertib	160778	0.9975	81.77
Rigosertib	160778	2.993	76.96
Rigosertib	160778	7.98	79.4
Rigosertib	160778	19.95	71.43
Rigosertib	160778	49.88	51.85
Rigosertib	160781	0.0021	130.51
Rigosertib	160781	0.00519	102.91
Rigosertib	160781	0.00998	100
Rigosertib	160781	0.02992	158.11
Rigosertib	160781	0.0798	84.02
Rigosertib	160781	0.1995	117.68
Rigosertib	160781	0.5087	126.88
Rigosertib	160781	0.9975	136.08
Rigosertib	160781	2.993	64.16
Rigosertib	160781	7.98	39.71
Rigosertib	160781	19.95	85.71
Rigosertib	160781	49.88	19.37
Rigosertib	160890	0.0021	98.78
Rigosertib	160890	0.00519	105.75
Rigosertib	160890	0.00998	107.24
Rigosertib	160890	0.02992	104.6
Rigosertib	160890	0.0798	96.19
Rigosertib	160890	0.1995	95.82
Rigosertib	160890	0.5087	95.6
Rigosertib	160890	0.9975	86.98
Rigosertib	160890	2.993	70.87
Rigosertib	160890	7.98	43.53
Rigosertib	160890	19.95	37.3
Rigosertib	160890	49.88	35.21
Rigosertib	161192	0.0021	111.28
Rigosertib	161192	0.00519	98.22
Rigosertib	161192	0.00998	77.74
Rigosertib	161192	0.02992	105.93
Rigosertib	161192	0.0798	84.27
Rigosertib	161192	0.1995	116.32
Rigosertib	161192	0.5087	62.76
Rigosertib	161192	0.9975	87.83
Rigosertib	161192	2.993	53.71
Rigosertib	161192	7.98	47.18
Rigosertib	161192	19.95	33.23
Rigosertib	161192	49.88	42.43
Rigosertib	141018	0.0021	101.56
Rigosertib	141018	0.00519	88.96
Rigosertib	141018	0.00998	98.01
Rigosertib	141018	0.02992	122.13
Rigosertib	141018	0.0798	97.04
Rigosertib	141018	0.1995	113.41
Rigosertib	141018	0.5087	105.01
Rigosertib	141018	0.998	90.36
Rigosertib	141018	2.99	70.54
Rigosertib	141018	7.98	97.79
Rigosertib	141018	20	64.51
Rigosertib	141018	49.9	64.3
Rigosertib	150441	0.0021	110.12
Rigosertib	150441	0.00519	87.98
Rigosertib	150441	0.00998	99.11
Rigosertib	150441	0.02992	104.41
Rigosertib	150441	0.0798	102.66
Rigosertib	150441	0.1995	110.73
Rigosertib	150441	0.5087	95.57
Rigosertib	150441	0.998	91.01
Rigosertib	150441	2.99	89.86
Rigosertib	150441	7.98	80.03
Rigosertib	150441	20	68.7
Rigosertib	150441	49.9	72.42
Rigosertib	150718	0.0021	121.39
Rigosertib	150718	0.00519	91.1
Rigosertib	150718	0.00998	127.09
Rigosertib	150718	0.02992	122.27
Rigosertib	150718	0.0798	153.54
Rigosertib	150718	0.1995	148.03
Rigosertib	150718	0.5087	63.96
Rigosertib	150718	0.998	53.64
Rigosertib	150718	2.99	20.3
Rigosertib	150718	7.98	5.75
Rigosertib	150718	20	8.31
Rigosertib	150718	49.9	1.72
Rigosertib	150793	0.0021	94.61
Rigosertib	150793	0.00519	93.08
Rigosertib	150793	0.00998	81.89
Rigosertib	150793	0.02992	79.12
Rigosertib	150793	0.0798	87.84
Rigosertib	150793	0.1995	70.31
Rigosertib	150793	0.5087	17.69
Rigosertib	150793	0.998	10.64
Rigosertib	150793	2.99	4.89
Rigosertib	150793	7.98	3.64
Rigosertib	150793	20	3.85
Rigosertib	150793	49.9	4.42
Rigosertib	151149	0.0021	88.15
Rigosertib	151149	0.00519	90.14
Rigosertib	151149	0.00998	94.06
Rigosertib	151149	0.02992	96.13
Rigosertib	151149	0.0798	106.42
Rigosertib	151149	0.1995	99.05
Rigosertib	151149	0.5087	56.71
Rigosertib	151149	0.998	35.65
Rigosertib	151149	2.99	11.45
Rigosertib	151149	7.98	1.43
Rigosertib	151149	20	2.43
Rigosertib	151149	49.9	4.04
Rigosertib	151620	0.0021	102.29
Rigosertib	151620	0.00519	66.2
Rigosertib	151620	0.00998	131.86
Rigosertib	151620	0.02992	99.76
Rigosertib	151620	0.0798	101.8
Rigosertib	151620	0.1995	130.2
Rigosertib	151620	0.5087	76.99
Rigosertib	151620	0.998	69.89
Rigosertib	151620	2.99	82.05
Rigosertib	151620	7.98	66.88
Rigosertib	151620	20	94.31
Rigosertib	151620	49.9	45.28
Rigosertib	150749	0.0021	125.98
Rigosertib	150749	0.00519	96.9
Rigosertib	150749	0.00998	99.53
Rigosertib	150749	0.02992	111.09
Rigosertib	150749	0.0798	106.28
Rigosertib	150749	0.1995	124.12
Rigosertib	150749	0.5087	103.41
Rigosertib	150749	0.998	72.16
Rigosertib	150749	2.99	72.86
Rigosertib	150749	7.98	16.48
Rigosertib	150749	20	32.45
Rigosertib	150749	49.9	28.89
Rigosertib	140692	0.0021	93.97
Rigosertib	140692	0.00519	93.41
Rigosertib	140692	0.00998	82.13
Rigosertib	140692	0.02992	101.47
Rigosertib	140692	0.0798	91.03
Rigosertib	140692	0.1995	87.54
Rigosertib	140692	0.5087	90.38
Rigosertib	140692	0.9975	64.49
Rigosertib	140692	2.993	46.04
Rigosertib	140692	7.98	27.78
Rigosertib	140692	19.95	25.5
Rigosertib	140692	49.88	5.71
Rigosertib	150054	0.0021	63.99
Rigosertib	150054	0.00519	87.26
Rigosertib	150054	0.00998	85.44
Rigosertib	150054	0.02992	107.85
Rigosertib	150054	0.0798	82.71
Rigosertib	150054	0.1995	94.2
Rigosertib	150054	0.5087	126.91
Rigosertib	150054	0.9975	91.13
Rigosertib	150054	2.993	78.84
Rigosertib	150054	7.98	66.1
Rigosertib	150054	19.95	47.33
Rigosertib	150054	49.88	31.17
Rigosertib	150122	0.0021	97.15
Rigosertib	150122	0.00519	102.28
Rigosertib	150122	0.00998	100.14
Rigosertib	150122	0.02992	96.85
Rigosertib	150122	0.0798	96.22
Rigosertib	150122	0.1995	105.64
Rigosertib	150122	0.5087	104.82
Rigosertib	150122	0.9975	93.06
Rigosertib	150122	2.993	70.13
Rigosertib	150122	7.98	39.45
Rigosertib	150122	19.95	35.04
Rigosertib	150122	49.88	30.3
Rigosertib	150204	0.0021	72.67
Rigosertib	150204	0.00519	139.62
Rigosertib	150204	0.00998	97.61
Rigosertib	150204	0.02992	90.61
Rigosertib	150204	0.0798	99.15
Rigosertib	150204	0.1995	94.02
Rigosertib	150204	0.5087	118.79
Rigosertib	150204	0.9975	65.67
Rigosertib	150204	2.993	47.4
Rigosertib	150204	7.98	25.7
Rigosertib	150204	19.95	15.29
Rigosertib	150204	49.88	14.09
Rigosertib	150412	0.0021	136.83
Rigosertib	150412	0.00519	97.25
Rigosertib	150412	0.00998	94.83
Rigosertib	150412	0.02992	127.63
Rigosertib	150412	0.0798	138.61
Rigosertib	150412	0.1995	108.89
Rigosertib	150412	0.5087	111.15
Rigosertib	150412	0.9975	83.52
Rigosertib	150412	2.993	29.24
Rigosertib	150412	7.98	46.85
Rigosertib	150412	19.95	26.17
Rigosertib	150412	49.88	23.75
Rigosertib	150851	0.0021	97.7
Rigosertib	150851	0.00519	101.72
Rigosertib	150851	0.00998	95.24
Rigosertib	150851	0.02992	88.37
Rigosertib	150851	0.0798	84.51
Rigosertib	150851	0.1995	105.53
Rigosertib	150851	0.5087	85.37
Rigosertib	150851	0.9975	62.65
Rigosertib	150851	2.993	59.54
Rigosertib	150851	7.98	34.05
Rigosertib	150851	19.95	31.78
Rigosertib	150851	49.88	31.86
Rigosertib	151331	0.0021	108.76
Rigosertib	151331	0.00519	110.73
Rigosertib	151331	0.00998	98.91
Rigosertib	151331	0.02992	109.75
Rigosertib	151331	0.0798	101.19
Rigosertib	151331	0.1995	107.42
Rigosertib	151331	0.5087	83.77
Rigosertib	151331	0.9975	86.52
Rigosertib	151331	2.993	44.83
Rigosertib	151331	7.98	40.26
Rigosertib	151331	19.95	25.9
Rigosertib	151331	49.88	22.95
Rigosertib	140700	0.0021	79.93
Rigosertib	140700	0.00519	72.67
Rigosertib	140700	0.00998	52.74
Rigosertib	140700	0.02992	69.21
Rigosertib	140700	0.0798	161.72
Rigosertib	140700	0.1995	78.32
Rigosertib	140700	0.5087	67.83
Rigosertib	140700	0.9975	42.95
Rigosertib	140700	2.993	32.4
Rigosertib	140700	7.98	14.85
Rigosertib	140700	19.95	16.53
Rigosertib	140700	49.88	11.08
Rigosertib	140986	0.0021	120
Rigosertib	140986	0.00519	101.99
Rigosertib	140986	0.00998	74.41
Rigosertib	140986	0.02992	111.75
Rigosertib	140986	0.0798	89.76
Rigosertib	140986	0.1995	110.14
Rigosertib	140986	0.5087	85.97
Rigosertib	140986	0.9975	72.89
Rigosertib	140986	2.993	41.52
Rigosertib	140986	7.98	44.55
Rigosertib	140986	19.95	33.74
Rigosertib	140986	49.88	37.54
Rigosertib	140994	0.0021	83.46
Rigosertib	140994	0.00519	67.1
Rigosertib	140994	0.00998	89.59
Rigosertib	140994	0.02992	83.94
Rigosertib	140994	0.0798	51.4
Rigosertib	140994	0.1995	72.41
Rigosertib	140994	0.5087	87.49
Rigosertib	140994	0.9975	47.39
Rigosertib	140994	2.993	23.49
Rigosertib	140994	7.98	32.46
Rigosertib	140994	19.95	21.63
Rigosertib	140994	49.88	24.23
Rigosertib	141065	0.0021	108.7
Rigosertib	141065	0.00519	121.36
Rigosertib	141065	0.00998	107.86
Rigosertib	141065	0.02992	115.72
Rigosertib	141065	0.0798	102.2
Rigosertib	141065	0.1995	113.6
Rigosertib	141065	0.5087	94.52
Rigosertib	141065	0.9975	77.2
Rigosertib	141065	2.993	44.71
Rigosertib	141065	7.98	16.9
Rigosertib	141065	19.95	16.56
Rigosertib	141065	49.88	11.42
Rigosertib	141110	0.0021	81.03
Rigosertib	141110	0.00519	50.91
Rigosertib	141110	0.00998	105.22
Rigosertib	141110	0.02992	81.08
Rigosertib	141110	0.0798	103.72
Rigosertib	141110	0.1995	96.42
Rigosertib	141110	0.5087	67
Rigosertib	141110	0.9975	35.99
Rigosertib	141110	2.993	16.91
Rigosertib	141110	7.98	24.77
Rigosertib	141110	19.95	11.86
Rigosertib	141110	49.88	7.93
Rigosertib	150017	0.0021	109.25
Rigosertib	150017	0.00519	96.12
Rigosertib	150017	0.00998	105.03
Rigosertib	150017	0.02992	107.84
Rigosertib	150017	0.0798	94.09
Rigosertib	150017	0.1995	106.74
Rigosertib	150017	0.5087	95.09
Rigosertib	150017	0.9975	77.54
Rigosertib	150017	2.993	63.15
Rigosertib	150017	7.98	51.83
Rigosertib	150017	19.95	41.86
Rigosertib	150017	49.88	41.4
Rigosertib	141059	0.0021	95.4
Rigosertib	141059	0.00519	96.89
Rigosertib	141059	0.00998	104.99
Rigosertib	141059	0.02992	102.41
Rigosertib	141059	0.0798	95.97
Rigosertib	141059	0.1995	106.9
Rigosertib	141059	0.5087	92.63
Rigosertib	141059	0.9975	78.9
Rigosertib	141059	2.993	42.09
Rigosertib	141059	7.98	46.62
Rigosertib	141059	19.95	40.78
Rigosertib	141059	49.88	26.31
Rigosertib	140630	0.0021	97.13
Rigosertib	140630	0.00519	101.89
Rigosertib	140630	0.00998	97.66
Rigosertib	140630	0.02992	78.01
Rigosertib	140630	0.0798	79.52
Rigosertib	140630	0.1995	93.06
Rigosertib	140630	0.5087	66.49
Rigosertib	140630	0.9975	43.18
Rigosertib	140630	2.993	41
Rigosertib	140630	7.98	28.51
Rigosertib	140630	19.95	36.09
Rigosertib	140630	49.88	19.92
Rigosertib	140690	0.0021	82.72
Rigosertib	140690	0.00519	92.89
Rigosertib	140690	0.00998	103.84
Rigosertib	140690	0.02992	101.22
Rigosertib	140690	0.0798	97.91
Rigosertib	140690	0.1995	85.81
Rigosertib	140690	0.5087	63.64
Rigosertib	140690	0.9975	46.56
Rigosertib	140690	2.993	27.59
Rigosertib	140690	7.98	27.77
Rigosertib	140690	19.95	21.55
