"patient_id","common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly13.2","Homo sapiens (Human)",1613,"DepMap","ACH-001148","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly13.2","Homo sapiens (Human)",1613,"Sanger","SIDM01877","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly13.2","Homo sapiens (Human)",1613,"CCLE","OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly13.2","Homo sapiens (Human)",1613,"Cellosaurus","CVCL_8797","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-LY13.2","Homo sapiens (Human)",1613,"DepMap","ACH-001148","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-LY13.2","Homo sapiens (Human)",1613,"Sanger","SIDM01877","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-LY13.2","Homo sapiens (Human)",1613,"CCLE","OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-LY13.2","Homo sapiens (Human)",1613,"Cellosaurus","CVCL_8797","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-LY-13.2","Homo sapiens (Human)",1613,"DepMap","ACH-001148","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-LY-13.2","Homo sapiens (Human)",1613,"Sanger","SIDM01877","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-LY-13.2","Homo sapiens (Human)",1613,"CCLE","OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-LY-13.2","Homo sapiens (Human)",1613,"Cellosaurus","CVCL_8797","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 13-2","Homo sapiens (Human)",1613,"DepMap","ACH-001148","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 13-2","Homo sapiens (Human)",1613,"Sanger","SIDM01877","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 13-2","Homo sapiens (Human)",1613,"CCLE","OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 13-2","Homo sapiens (Human)",1613,"Cellosaurus","CVCL_8797","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI Ly13.2","Homo sapiens (Human)",1613,"DepMap","ACH-001148","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI Ly13.2","Homo sapiens (Human)",1613,"Sanger","SIDM01877","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI Ly13.2","Homo sapiens (Human)",1613,"CCLE","OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCI Ly13.2","Homo sapiens (Human)",1613,"Cellosaurus","CVCL_8797","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCILY132","Homo sapiens (Human)",1613,"DepMap","ACH-001148","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCILY132","Homo sapiens (Human)",1613,"Sanger","SIDM01877","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCILY132","Homo sapiens (Human)",1613,"CCLE","OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","OCILY132","Homo sapiens (Human)",1613,"Cellosaurus","CVCL_8797","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","Ly13.2","Homo sapiens (Human)",1613,"DepMap","ACH-001148","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","Ly13.2","Homo sapiens (Human)",1613,"Sanger","SIDM01877","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","Ly13.2","Homo sapiens (Human)",1613,"CCLE","OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-pngX0a","OCILY-13","B-Cell Non-Hodgkin's Lymphoma","Ly13.2","Homo sapiens (Human)",1613,"Cellosaurus","CVCL_8797","cell line"
NA,NA,"B-Cell Non-Hodgkin's Lymphoma","OCI-Ly13.1","Homo sapiens (Human)",1614,"Sanger","SIDM01881","cell line"
NA,NA,"B-Cell Non-Hodgkin's Lymphoma","OCI-Ly13.1","Homo sapiens (Human)",1614,"Cellosaurus","CVCL_M072","cell line"
NA,NA,"B-Cell Non-Hodgkin's Lymphoma","OCI-LY13.1","Homo sapiens (Human)",1614,"Sanger","SIDM01881","cell line"
NA,NA,"B-Cell Non-Hodgkin's Lymphoma","OCI-LY13.1","Homo sapiens (Human)",1614,"Cellosaurus","CVCL_M072","cell line"
NA,NA,"B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 13-1","Homo sapiens (Human)",1614,"Sanger","SIDM01881","cell line"
NA,NA,"B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 13-1","Homo sapiens (Human)",1614,"Cellosaurus","CVCL_M072","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-LY10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-LY10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-LY10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-LY10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-LY-10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-LY-10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-LY-10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-LY-10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI-Ly 10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILY-10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILY-10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILY-10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILY-10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI Ly10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI Ly10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI Ly10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCI Ly10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILY10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILY10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILY10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILY10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILy10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILy10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILy10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","OCILy10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","Ly10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","Ly10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","Ly10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","Ly10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","LY10","Homo sapiens (Human)",1615,"DepMap","ACH-001146","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","LY10","Homo sapiens (Human)",1615,"Sanger","SIDM01883","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","LY10","Homo sapiens (Human)",1615,"CCLE","OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-uTwd7n","OCI-Ly10","B-Cell Non-Hodgkin's Lymphoma","LY10","Homo sapiens (Human)",1615,"Cellosaurus","CVCL_8795","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP-5","Homo sapiens (Human)",1616,"DepMap","ACH-001610","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP-5","Homo sapiens (Human)",1616,"Sanger","SIDM01885","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP-5","Homo sapiens (Human)",1616,"CCLE","NP5_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP-5","Homo sapiens (Human)",1616,"Cellosaurus","CVCL_1R17","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP 5","Homo sapiens (Human)",1616,"DepMap","ACH-001610","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP 5","Homo sapiens (Human)",1616,"Sanger","SIDM01885","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP 5","Homo sapiens (Human)",1616,"CCLE","NP5_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP 5","Homo sapiens (Human)",1616,"Cellosaurus","CVCL_1R17","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP5","Homo sapiens (Human)",1616,"DepMap","ACH-001610","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP5","Homo sapiens (Human)",1616,"Sanger","SIDM01885","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP5","Homo sapiens (Human)",1616,"CCLE","NP5_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NP5","Homo sapiens (Human)",1616,"Cellosaurus","CVCL_1R17","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","Case 5","Homo sapiens (Human)",1616,"DepMap","ACH-001610","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","Case 5","Homo sapiens (Human)",1616,"Sanger","SIDM01885","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","Case 5","Homo sapiens (Human)",1616,"CCLE","NP5_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","Case 5","Homo sapiens (Human)",1616,"Cellosaurus","CVCL_1R17","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NB4135","Homo sapiens (Human)",1616,"DepMap","ACH-001610","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NB4135","Homo sapiens (Human)",1616,"Sanger","SIDM01885","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NB4135","Homo sapiens (Human)",1616,"CCLE","NP5_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-WoVaBP","NP 5","Glioblastoma","NB4135","Homo sapiens (Human)",1616,"Cellosaurus","CVCL_1R17","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","Tm87-16","Homo sapiens (Human)",1617,"DepMap","ACH-000172","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","Tm87-16","Homo sapiens (Human)",1617,"Sanger","SIDM01887","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","Tm87-16","Homo sapiens (Human)",1617,"CCLE","TM87_SOFT_TISSUE","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","Tm87-16","Homo sapiens (Human)",1617,"Cellosaurus","CVCL_8001","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM87-16","Homo sapiens (Human)",1617,"DepMap","ACH-000172","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM87-16","Homo sapiens (Human)",1617,"Sanger","SIDM01887","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM87-16","Homo sapiens (Human)",1617,"CCLE","TM87_SOFT_TISSUE","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM87-16","Homo sapiens (Human)",1617,"Cellosaurus","CVCL_8001","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM 87-16","Homo sapiens (Human)",1617,"DepMap","ACH-000172","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM 87-16","Homo sapiens (Human)",1617,"Sanger","SIDM01887","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM 87-16","Homo sapiens (Human)",1617,"CCLE","TM87_SOFT_TISSUE","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM 87-16","Homo sapiens (Human)",1617,"Cellosaurus","CVCL_8001","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM87","Homo sapiens (Human)",1617,"DepMap","ACH-000172","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM87","Homo sapiens (Human)",1617,"Sanger","SIDM01887","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM87","Homo sapiens (Human)",1617,"CCLE","TM87_SOFT_TISSUE","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM87","Homo sapiens (Human)",1617,"Cellosaurus","CVCL_8001","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM","Homo sapiens (Human)",1617,"DepMap","ACH-000172","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM","Homo sapiens (Human)",1617,"Sanger","SIDM01887","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM","Homo sapiens (Human)",1617,"CCLE","TM87_SOFT_TISSUE","cell line"
"PT-o2d0Va","TM-87","Other Solid Cancers","TM","Homo sapiens (Human)",1617,"Cellosaurus","CVCL_8001","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3-CA","Homo sapiens (Human)",1618,"DepMap","ACH-000940","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3-CA","Homo sapiens (Human)",1618,"Sanger","SIDM00901","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3-CA","Homo sapiens (Human)",1618,"CCLE","AN3CA_ENDOMETRIUM","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3-CA","Homo sapiens (Human)",1618,"COSMIC","910781","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3-CA","Homo sapiens (Human)",1618,"Cellosaurus","CVCL_0028","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3_CA","Homo sapiens (Human)",1618,"DepMap","ACH-000940","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3_CA","Homo sapiens (Human)",1618,"Sanger","SIDM00901","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3_CA","Homo sapiens (Human)",1618,"CCLE","AN3CA_ENDOMETRIUM","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3_CA","Homo sapiens (Human)",1618,"COSMIC","910781","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3_CA","Homo sapiens (Human)",1618,"Cellosaurus","CVCL_0028","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 CA","Homo sapiens (Human)",1618,"DepMap","ACH-000940","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 CA","Homo sapiens (Human)",1618,"Sanger","SIDM00901","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 CA","Homo sapiens (Human)",1618,"CCLE","AN3CA_ENDOMETRIUM","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 CA","Homo sapiens (Human)",1618,"COSMIC","910781","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 CA","Homo sapiens (Human)",1618,"Cellosaurus","CVCL_0028","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 Ca","Homo sapiens (Human)",1618,"DepMap","ACH-000940","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 Ca","Homo sapiens (Human)",1618,"Sanger","SIDM00901","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 Ca","Homo sapiens (Human)",1618,"CCLE","AN3CA_ENDOMETRIUM","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 Ca","Homo sapiens (Human)",1618,"COSMIC","910781","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3 Ca","Homo sapiens (Human)",1618,"Cellosaurus","CVCL_0028","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3CA","Homo sapiens (Human)",1618,"DepMap","ACH-000940","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3CA","Homo sapiens (Human)",1618,"Sanger","SIDM00901","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3CA","Homo sapiens (Human)",1618,"CCLE","AN3CA_ENDOMETRIUM","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3CA","Homo sapiens (Human)",1618,"COSMIC","910781","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3CA","Homo sapiens (Human)",1618,"Cellosaurus","CVCL_0028","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN-3","Homo sapiens (Human)",1618,"DepMap","ACH-000940","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN-3","Homo sapiens (Human)",1618,"Sanger","SIDM00901","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN-3","Homo sapiens (Human)",1618,"CCLE","AN3CA_ENDOMETRIUM","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN-3","Homo sapiens (Human)",1618,"COSMIC","910781","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN-3","Homo sapiens (Human)",1618,"Cellosaurus","CVCL_0028","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3","Homo sapiens (Human)",1618,"DepMap","ACH-000940","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3","Homo sapiens (Human)",1618,"Sanger","SIDM00901","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3","Homo sapiens (Human)",1618,"CCLE","AN3CA_ENDOMETRIUM","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3","Homo sapiens (Human)",1618,"COSMIC","910781","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","AN3","Homo sapiens (Human)",1618,"Cellosaurus","CVCL_0028","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","Acanthosis Nigricans 3rd attempt-CArcinoma","Homo sapiens (Human)",1618,"DepMap","ACH-000940","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","Acanthosis Nigricans 3rd attempt-CArcinoma","Homo sapiens (Human)",1618,"Sanger","SIDM00901","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","Acanthosis Nigricans 3rd attempt-CArcinoma","Homo sapiens (Human)",1618,"CCLE","AN3CA_ENDOMETRIUM","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","Acanthosis Nigricans 3rd attempt-CArcinoma","Homo sapiens (Human)",1618,"COSMIC","910781","cell line"
"PT-P1Vdpe","AN3 CA","Endometrial Carcinoma","Acanthosis Nigricans 3rd attempt-CArcinoma","Homo sapiens (Human)",1618,"Cellosaurus","CVCL_0028","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33 A","Homo sapiens (Human)",1619,"DepMap","ACH-001333","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33 A","Homo sapiens (Human)",1619,"Sanger","SIDM00889","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33 A","Homo sapiens (Human)",1619,"CCLE","C33A_CERVIX","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33 A","Homo sapiens (Human)",1619,"COSMIC","687505","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33 A","Homo sapiens (Human)",1619,"Cellosaurus","CVCL_1094","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33A","Homo sapiens (Human)",1619,"DepMap","ACH-001333","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33A","Homo sapiens (Human)",1619,"Sanger","SIDM00889","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33A","Homo sapiens (Human)",1619,"CCLE","C33A_CERVIX","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33A","Homo sapiens (Human)",1619,"COSMIC","687505","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33A","Homo sapiens (Human)",1619,"Cellosaurus","CVCL_1094","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33a","Homo sapiens (Human)",1619,"DepMap","ACH-001333","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33a","Homo sapiens (Human)",1619,"Sanger","SIDM00889","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33a","Homo sapiens (Human)",1619,"CCLE","C33A_CERVIX","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33a","Homo sapiens (Human)",1619,"COSMIC","687505","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33a","Homo sapiens (Human)",1619,"Cellosaurus","CVCL_1094","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33-A","Homo sapiens (Human)",1619,"DepMap","ACH-001333","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33-A","Homo sapiens (Human)",1619,"Sanger","SIDM00889","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33-A","Homo sapiens (Human)",1619,"CCLE","C33A_CERVIX","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33-A","Homo sapiens (Human)",1619,"COSMIC","687505","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C33-A","Homo sapiens (Human)",1619,"Cellosaurus","CVCL_1094","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33-A","Homo sapiens (Human)",1619,"DepMap","ACH-001333","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33-A","Homo sapiens (Human)",1619,"Sanger","SIDM00889","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33-A","Homo sapiens (Human)",1619,"CCLE","C33A_CERVIX","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33-A","Homo sapiens (Human)",1619,"COSMIC","687505","cell line"
"PT-9q6tDV","C-33 A","Cervical Carcinoma","C-33-A","Homo sapiens (Human)",1619,"Cellosaurus","CVCL_1094","cell line"
