"common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"COLO 668","Small Cell Lung Cancer","Colorado 668","Homo sapiens (Human)",800,"CCLE","COLO668_LUNG","cell line"
"COLO 668","Small Cell Lung Cancer","Colorado 668","Homo sapiens (Human)",800,"COSMIC","910692","cell line"
"COLO 668","Small Cell Lung Cancer","Colorado 668","Homo sapiens (Human)",800,"WTSI","1072","cell line"
"COLO 668","Small Cell Lung Cancer","Colorado 668","Homo sapiens (Human)",800,"Cellosaurus","CVCL_1128","cell line"
"NB-1","Neuroblastoma","NB1","Homo sapiens (Human)",801,"DepMap","ACH-000804","cell line"
"NB-1","Neuroblastoma","NB1","Homo sapiens (Human)",801,"Sanger","SIDM00578","cell line"
"NB-1","Neuroblastoma","NB1","Homo sapiens (Human)",801,"CCLE","NB1_AUTONOMIC_GANGLIA","cell line"
"NB-1","Neuroblastoma","NB1","Homo sapiens (Human)",801,"COSMIC","949179","cell line"
"NB-1","Neuroblastoma","NB1","Homo sapiens (Human)",801,"WTSI","127","cell line"
"NB-1","Neuroblastoma","NB1","Homo sapiens (Human)",801,"Cellosaurus","CVCL_1440","cell line"
"NB-1","Neuroblastoma","NB-1","Homo sapiens (Human)",801,"DepMap","ACH-000804","cell line"
"NB-1","Neuroblastoma","NB-1","Homo sapiens (Human)",801,"Sanger","SIDM00578","cell line"
"NB-1","Neuroblastoma","NB-1","Homo sapiens (Human)",801,"CCLE","NB1_AUTONOMIC_GANGLIA","cell line"
"NB-1","Neuroblastoma","NB-1","Homo sapiens (Human)",801,"COSMIC","949179","cell line"
"NB-1","Neuroblastoma","NB-1","Homo sapiens (Human)",801,"WTSI","127","cell line"
"NB-1","Neuroblastoma","NB-1","Homo sapiens (Human)",801,"Cellosaurus","CVCL_1440","cell line"
"NB-1","Neuroblastoma","NB-I","Homo sapiens (Human)",801,"DepMap","ACH-000804","cell line"
"NB-1","Neuroblastoma","NB-I","Homo sapiens (Human)",801,"Sanger","SIDM00578","cell line"
"NB-1","Neuroblastoma","NB-I","Homo sapiens (Human)",801,"CCLE","NB1_AUTONOMIC_GANGLIA","cell line"
"NB-1","Neuroblastoma","NB-I","Homo sapiens (Human)",801,"COSMIC","949179","cell line"
"NB-1","Neuroblastoma","NB-I","Homo sapiens (Human)",801,"WTSI","127","cell line"
"NB-1","Neuroblastoma","NB-I","Homo sapiens (Human)",801,"Cellosaurus","CVCL_1440","cell line"
"NB-1","Neuroblastoma","NB 1","Homo sapiens (Human)",801,"DepMap","ACH-000804","cell line"
"NB-1","Neuroblastoma","NB 1","Homo sapiens (Human)",801,"Sanger","SIDM00578","cell line"
"NB-1","Neuroblastoma","NB 1","Homo sapiens (Human)",801,"CCLE","NB1_AUTONOMIC_GANGLIA","cell line"
"NB-1","Neuroblastoma","NB 1","Homo sapiens (Human)",801,"COSMIC","949179","cell line"
"NB-1","Neuroblastoma","NB 1","Homo sapiens (Human)",801,"WTSI","127","cell line"
"NB-1","Neuroblastoma","NB 1","Homo sapiens (Human)",801,"Cellosaurus","CVCL_1440","cell line"
"COLO-679","Cutaneous Melanoma","COLO 679","Homo sapiens (Human)",802,"DepMap","ACH-000805","cell line"
"COLO-679","Cutaneous Melanoma","COLO 679","Homo sapiens (Human)",802,"Sanger","SIDM00284","cell line"
"COLO-679","Cutaneous Melanoma","COLO 679","Homo sapiens (Human)",802,"CCLE","COLO679_SKIN","cell line"
"COLO-679","Cutaneous Melanoma","COLO 679","Homo sapiens (Human)",802,"COSMIC","906818","cell line"
"COLO-679","Cutaneous Melanoma","COLO 679","Homo sapiens (Human)",802,"WTSI","2049","cell line"
"COLO-679","Cutaneous Melanoma","COLO 679","Homo sapiens (Human)",802,"Cellosaurus","CVCL_1130","cell line"
"COLO-679","Cutaneous Melanoma","COLO-679","Homo sapiens (Human)",802,"DepMap","ACH-000805","cell line"
"COLO-679","Cutaneous Melanoma","COLO-679","Homo sapiens (Human)",802,"Sanger","SIDM00284","cell line"
"COLO-679","Cutaneous Melanoma","COLO-679","Homo sapiens (Human)",802,"CCLE","COLO679_SKIN","cell line"
"COLO-679","Cutaneous Melanoma","COLO-679","Homo sapiens (Human)",802,"COSMIC","906818","cell line"
"COLO-679","Cutaneous Melanoma","COLO-679","Homo sapiens (Human)",802,"WTSI","2049","cell line"
"COLO-679","Cutaneous Melanoma","COLO-679","Homo sapiens (Human)",802,"Cellosaurus","CVCL_1130","cell line"
"COLO-679","Cutaneous Melanoma","COLO #679","Homo sapiens (Human)",802,"DepMap","ACH-000805","cell line"
"COLO-679","Cutaneous Melanoma","COLO #679","Homo sapiens (Human)",802,"Sanger","SIDM00284","cell line"
"COLO-679","Cutaneous Melanoma","COLO #679","Homo sapiens (Human)",802,"CCLE","COLO679_SKIN","cell line"
"COLO-679","Cutaneous Melanoma","COLO #679","Homo sapiens (Human)",802,"COSMIC","906818","cell line"
"COLO-679","Cutaneous Melanoma","COLO #679","Homo sapiens (Human)",802,"WTSI","2049","cell line"
"COLO-679","Cutaneous Melanoma","COLO #679","Homo sapiens (Human)",802,"Cellosaurus","CVCL_1130","cell line"
"COLO-679","Cutaneous Melanoma","COLO679","Homo sapiens (Human)",802,"DepMap","ACH-000805","cell line"
"COLO-679","Cutaneous Melanoma","COLO679","Homo sapiens (Human)",802,"Sanger","SIDM00284","cell line"
"COLO-679","Cutaneous Melanoma","COLO679","Homo sapiens (Human)",802,"CCLE","COLO679_SKIN","cell line"
"COLO-679","Cutaneous Melanoma","COLO679","Homo sapiens (Human)",802,"COSMIC","906818","cell line"
"COLO-679","Cutaneous Melanoma","COLO679","Homo sapiens (Human)",802,"WTSI","2049","cell line"
"COLO-679","Cutaneous Melanoma","COLO679","Homo sapiens (Human)",802,"Cellosaurus","CVCL_1130","cell line"
"COLO-679","Cutaneous Melanoma","Colorado 679","Homo sapiens (Human)",802,"DepMap","ACH-000805","cell line"
"COLO-679","Cutaneous Melanoma","Colorado 679","Homo sapiens (Human)",802,"Sanger","SIDM00284","cell line"
"COLO-679","Cutaneous Melanoma","Colorado 679","Homo sapiens (Human)",802,"CCLE","COLO679_SKIN","cell line"
"COLO-679","Cutaneous Melanoma","Colorado 679","Homo sapiens (Human)",802,"COSMIC","906818","cell line"
"COLO-679","Cutaneous Melanoma","Colorado 679","Homo sapiens (Human)",802,"WTSI","2049","cell line"
"COLO-679","Cutaneous Melanoma","Colorado 679","Homo sapiens (Human)",802,"Cellosaurus","CVCL_1130","cell line"
"L-540","Hodgkin Lymphoma","L-540","Homo sapiens (Human)",803,"DepMap","ACH-000806","cell line"
"L-540","Hodgkin Lymphoma","L-540","Homo sapiens (Human)",803,"Sanger","SIDM00329","cell line"
"L-540","Hodgkin Lymphoma","L-540","Homo sapiens (Human)",803,"CCLE","L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"L-540","Hodgkin Lymphoma","L-540","Homo sapiens (Human)",803,"COSMIC","907323","cell line"
"L-540","Hodgkin Lymphoma","L-540","Homo sapiens (Human)",803,"WTSI","651","cell line"
"L-540","Hodgkin Lymphoma","L-540","Homo sapiens (Human)",803,"Cellosaurus","CVCL_1362","cell line"
"L-540","Hodgkin Lymphoma","L 540","Homo sapiens (Human)",803,"DepMap","ACH-000806","cell line"
"L-540","Hodgkin Lymphoma","L 540","Homo sapiens (Human)",803,"Sanger","SIDM00329","cell line"
"L-540","Hodgkin Lymphoma","L 540","Homo sapiens (Human)",803,"CCLE","L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"L-540","Hodgkin Lymphoma","L 540","Homo sapiens (Human)",803,"COSMIC","907323","cell line"
"L-540","Hodgkin Lymphoma","L 540","Homo sapiens (Human)",803,"WTSI","651","cell line"
"L-540","Hodgkin Lymphoma","L 540","Homo sapiens (Human)",803,"Cellosaurus","CVCL_1362","cell line"
"L-540","Hodgkin Lymphoma","L540","Homo sapiens (Human)",803,"DepMap","ACH-000806","cell line"
"L-540","Hodgkin Lymphoma","L540","Homo sapiens (Human)",803,"Sanger","SIDM00329","cell line"
"L-540","Hodgkin Lymphoma","L540","Homo sapiens (Human)",803,"CCLE","L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"L-540","Hodgkin Lymphoma","L540","Homo sapiens (Human)",803,"COSMIC","907323","cell line"
"L-540","Hodgkin Lymphoma","L540","Homo sapiens (Human)",803,"WTSI","651","cell line"
"L-540","Hodgkin Lymphoma","L540","Homo sapiens (Human)",803,"Cellosaurus","CVCL_1362","cell line"
"SNU-738","Oligodendroglioma","SNU-738","Homo sapiens (Human)",804,"DepMap","ACH-000807","cell line"
"SNU-738","Oligodendroglioma","SNU-738","Homo sapiens (Human)",804,"CCLE","SNU738_CENTRAL_NERVOUS_SYSTEM","cell line"
"SNU-738","Oligodendroglioma","SNU-738","Homo sapiens (Human)",804,"Cellosaurus","CVCL_5087","cell line"
"SNU-738","Oligodendroglioma","SNU738","Homo sapiens (Human)",804,"DepMap","ACH-000807","cell line"
"SNU-738","Oligodendroglioma","SNU738","Homo sapiens (Human)",804,"CCLE","SNU738_CENTRAL_NERVOUS_SYSTEM","cell line"
"SNU-738","Oligodendroglioma","SNU738","Homo sapiens (Human)",804,"Cellosaurus","CVCL_5087","cell line"
"SNU-738","Oligodendroglioma","NCI-SNU-738","Homo sapiens (Human)",804,"DepMap","ACH-000807","cell line"
"SNU-738","Oligodendroglioma","NCI-SNU-738","Homo sapiens (Human)",804,"CCLE","SNU738_CENTRAL_NERVOUS_SYSTEM","cell line"
"SNU-738","Oligodendroglioma","NCI-SNU-738","Homo sapiens (Human)",804,"Cellosaurus","CVCL_5087","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HuH-28","Homo sapiens (Human)",805,"DepMap","ACH-000808","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HuH-28","Homo sapiens (Human)",805,"CCLE","HUH28_BILIARY_TRACT","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HuH-28","Homo sapiens (Human)",805,"Cellosaurus","CVCL_2955","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HUH-28","Homo sapiens (Human)",805,"DepMap","ACH-000808","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HUH-28","Homo sapiens (Human)",805,"CCLE","HUH28_BILIARY_TRACT","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HUH-28","Homo sapiens (Human)",805,"Cellosaurus","CVCL_2955","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HuH28","Homo sapiens (Human)",805,"DepMap","ACH-000808","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HuH28","Homo sapiens (Human)",805,"CCLE","HUH28_BILIARY_TRACT","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HuH28","Homo sapiens (Human)",805,"Cellosaurus","CVCL_2955","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HUH28","Homo sapiens (Human)",805,"DepMap","ACH-000808","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HUH28","Homo sapiens (Human)",805,"CCLE","HUH28_BILIARY_TRACT","cell line"
"HuH28","Intrahepatic Cholangiocarcinoma","HUH28","Homo sapiens (Human)",805,"Cellosaurus","CVCL_2955","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE-410","Homo sapiens (Human)",806,"DepMap","ACH-000809","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE-410","Homo sapiens (Human)",806,"Sanger","SIDM01028","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE-410","Homo sapiens (Human)",806,"CCLE","KYSE410_OESOPHAGUS","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE-410","Homo sapiens (Human)",806,"COSMIC","753574","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE-410","Homo sapiens (Human)",806,"WTSI","952","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE-410","Homo sapiens (Human)",806,"Cellosaurus","CVCL_1352","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE 410","Homo sapiens (Human)",806,"DepMap","ACH-000809","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE 410","Homo sapiens (Human)",806,"Sanger","SIDM01028","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE 410","Homo sapiens (Human)",806,"CCLE","KYSE410_OESOPHAGUS","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE 410","Homo sapiens (Human)",806,"COSMIC","753574","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE 410","Homo sapiens (Human)",806,"WTSI","952","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE 410","Homo sapiens (Human)",806,"Cellosaurus","CVCL_1352","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE410","Homo sapiens (Human)",806,"DepMap","ACH-000809","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE410","Homo sapiens (Human)",806,"Sanger","SIDM01028","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE410","Homo sapiens (Human)",806,"CCLE","KYSE410_OESOPHAGUS","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE410","Homo sapiens (Human)",806,"COSMIC","753574","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE410","Homo sapiens (Human)",806,"WTSI","952","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE410","Homo sapiens (Human)",806,"Cellosaurus","CVCL_1352","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","Kyse410","Homo sapiens (Human)",806,"DepMap","ACH-000809","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","Kyse410","Homo sapiens (Human)",806,"Sanger","SIDM01028","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","Kyse410","Homo sapiens (Human)",806,"CCLE","KYSE410_OESOPHAGUS","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","Kyse410","Homo sapiens (Human)",806,"COSMIC","753574","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","Kyse410","Homo sapiens (Human)",806,"WTSI","952","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","Kyse410","Homo sapiens (Human)",806,"Cellosaurus","CVCL_1352","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE0410","Homo sapiens (Human)",806,"DepMap","ACH-000809","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE0410","Homo sapiens (Human)",806,"Sanger","SIDM01028","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE0410","Homo sapiens (Human)",806,"CCLE","KYSE410_OESOPHAGUS","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE0410","Homo sapiens (Human)",806,"COSMIC","753574","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE0410","Homo sapiens (Human)",806,"WTSI","952","cell line"
"KYSE-410","Esophageal Squamous Cell Carcinoma","KYSE0410","Homo sapiens (Human)",806,"Cellosaurus","CVCL_1352","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-MEL-30","Homo sapiens (Human)",807,"DepMap","ACH-000810","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-MEL-30","Homo sapiens (Human)",807,"Sanger","SIDM00392","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-MEL-30","Homo sapiens (Human)",807,"CCLE","SKMEL30_SKIN","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-MEL-30","Homo sapiens (Human)",807,"COSMIC","909726","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-MEL-30","Homo sapiens (Human)",807,"WTSI","1789","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-MEL-30","Homo sapiens (Human)",807,"Cellosaurus","CVCL_0039","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-Mel-30","Homo sapiens (Human)",807,"DepMap","ACH-000810","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-Mel-30","Homo sapiens (Human)",807,"Sanger","SIDM00392","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-Mel-30","Homo sapiens (Human)",807,"CCLE","SKMEL30_SKIN","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-Mel-30","Homo sapiens (Human)",807,"COSMIC","909726","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-Mel-30","Homo sapiens (Human)",807,"WTSI","1789","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK-Mel-30","Homo sapiens (Human)",807,"Cellosaurus","CVCL_0039","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK Mel 30","Homo sapiens (Human)",807,"DepMap","ACH-000810","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK Mel 30","Homo sapiens (Human)",807,"Sanger","SIDM00392","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK Mel 30","Homo sapiens (Human)",807,"CCLE","SKMEL30_SKIN","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK Mel 30","Homo sapiens (Human)",807,"COSMIC","909726","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK Mel 30","Homo sapiens (Human)",807,"WTSI","1789","cell line"
"SK-MEL-30","Cutaneous Melanoma","SK Mel 30","Homo sapiens (Human)",807,"Cellosaurus","CVCL_0039","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL-30","Homo sapiens (Human)",807,"DepMap","ACH-000810","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL-30","Homo sapiens (Human)",807,"Sanger","SIDM00392","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL-30","Homo sapiens (Human)",807,"CCLE","SKMEL30_SKIN","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL-30","Homo sapiens (Human)",807,"COSMIC","909726","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL-30","Homo sapiens (Human)",807,"WTSI","1789","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL-30","Homo sapiens (Human)",807,"Cellosaurus","CVCL_0039","cell line"
"SK-MEL-30","Cutaneous Melanoma","Sk Mel30","Homo sapiens (Human)",807,"DepMap","ACH-000810","cell line"
"SK-MEL-30","Cutaneous Melanoma","Sk Mel30","Homo sapiens (Human)",807,"Sanger","SIDM00392","cell line"
"SK-MEL-30","Cutaneous Melanoma","Sk Mel30","Homo sapiens (Human)",807,"CCLE","SKMEL30_SKIN","cell line"
"SK-MEL-30","Cutaneous Melanoma","Sk Mel30","Homo sapiens (Human)",807,"COSMIC","909726","cell line"
"SK-MEL-30","Cutaneous Melanoma","Sk Mel30","Homo sapiens (Human)",807,"WTSI","1789","cell line"
"SK-MEL-30","Cutaneous Melanoma","Sk Mel30","Homo sapiens (Human)",807,"Cellosaurus","CVCL_0039","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL30","Homo sapiens (Human)",807,"DepMap","ACH-000810","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL30","Homo sapiens (Human)",807,"Sanger","SIDM00392","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL30","Homo sapiens (Human)",807,"CCLE","SKMEL30_SKIN","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL30","Homo sapiens (Human)",807,"COSMIC","909726","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL30","Homo sapiens (Human)",807,"WTSI","1789","cell line"
"SK-MEL-30","Cutaneous Melanoma","SKMEL30","Homo sapiens (Human)",807,"Cellosaurus","CVCL_0039","cell line"
"SK-MEL-30","Cutaneous Melanoma","AW-Mel","Homo sapiens (Human)",807,"DepMap","ACH-000810","cell line"
"SK-MEL-30","Cutaneous Melanoma","AW-Mel","Homo sapiens (Human)",807,"Sanger","SIDM00392","cell line"
"SK-MEL-30","Cutaneous Melanoma","AW-Mel","Homo sapiens (Human)",807,"CCLE","SKMEL30_SKIN","cell line"
"SK-MEL-30","Cutaneous Melanoma","AW-Mel","Homo sapiens (Human)",807,"COSMIC","909726","cell line"
"SK-MEL-30","Cutaneous Melanoma","AW-Mel","Homo sapiens (Human)",807,"WTSI","1789","cell line"
"SK-MEL-30","Cutaneous Melanoma","AW-Mel","Homo sapiens (Human)",807,"Cellosaurus","CVCL_0039","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV-3","Homo sapiens (Human)",808,"DepMap","ACH-000811","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV-3","Homo sapiens (Human)",808,"Sanger","SIDM00079","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV-3","Homo sapiens (Human)",808,"CCLE","SKOV3_OVARY","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV-3","Homo sapiens (Human)",808,"COSMIC","905959","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV-3","Homo sapiens (Human)",808,"WTSI","1166","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV-3","Homo sapiens (Human)",808,"Cellosaurus","CVCL_0532","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV-3","Homo sapiens (Human)",808,"DepMap","ACH-000811","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV-3","Homo sapiens (Human)",808,"Sanger","SIDM00079","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV-3","Homo sapiens (Human)",808,"CCLE","SKOV3_OVARY","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV-3","Homo sapiens (Human)",808,"COSMIC","905959","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV-3","Homo sapiens (Human)",808,"WTSI","1166","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV-3","Homo sapiens (Human)",808,"Cellosaurus","CVCL_0532","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV3","Homo sapiens (Human)",808,"DepMap","ACH-000811","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV3","Homo sapiens (Human)",808,"Sanger","SIDM00079","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV3","Homo sapiens (Human)",808,"CCLE","SKOV3_OVARY","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV3","Homo sapiens (Human)",808,"COSMIC","905959","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV3","Homo sapiens (Human)",808,"WTSI","1166","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK-OV3","Homo sapiens (Human)",808,"Cellosaurus","CVCL_0532","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK.OV.3","Homo sapiens (Human)",808,"DepMap","ACH-000811","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK.OV.3","Homo sapiens (Human)",808,"Sanger","SIDM00079","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK.OV.3","Homo sapiens (Human)",808,"CCLE","SKOV3_OVARY","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK.OV.3","Homo sapiens (Human)",808,"COSMIC","905959","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK.OV.3","Homo sapiens (Human)",808,"WTSI","1166","cell line"
"SK-OV-3","Serous Ovarian Cancer","SK.OV.3","Homo sapiens (Human)",808,"Cellosaurus","CVCL_0532","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV3","Homo sapiens (Human)",808,"DepMap","ACH-000811","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV3","Homo sapiens (Human)",808,"Sanger","SIDM00079","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV3","Homo sapiens (Human)",808,"CCLE","SKOV3_OVARY","cell line"
"SK-OV-3","Serous Ovarian Cancer","SKOV3","Homo sapiens (Human)",808,"COSMIC","905959","cell line"
